,Datetime,Zone,actual,pred,rmse
133,2015-06-23 01:00:00,Fort Greene,5.0,6.923894000000001,7.284382066058796
134,2015-06-23 01:00:00,Glendale,2.0,0.91001445,2.0038408185051493
135,2015-06-23 01:00:00,Gowanus,1.0,2.4810882000000003,7.907870655286484
136,2015-06-23 01:00:00,Gramercy,142.0,55.541674,63.79172786455595
137,2015-06-23 01:00:00,Greenpoint,19.0,11.022464999999999,10.94035498384401
138,2015-06-23 01:00:00,Greenwich Village,84.0,41.385425999999995,44.57258963031684
139,2015-06-23 01:00:00,Harlem,88.0,58.853124799999996,18.839138010850796
140,2015-06-23 01:00:00,Inwood,1.0,1.6034848999999998,2.56368632024328
141,2015-06-23 01:00:00,Jackson Heights,3.0,2.6570560000000003,3.9105130539795634
142,2015-06-23 01:00:00,Jamaica,4.0,2.3922079,2.927932161053261
143,2015-06-23 01:00:00,Jamaica Hills,2.0,1.6113594999999998,2.0896635847445157
144,2015-06-23 01:00:00,John F. Kennedy International Airport,124.0,137.83693,28.66237962196128
145,2015-06-23 01:00:00,Kensington,1.0,0.8680661,2.2467806009703097
146,2015-06-23 01:00:00,Kew Gardens,5.0,0.78441167,2.2318208141581013
147,2015-06-23 01:00:00,Kew Gardens Hills,0.0,1.4817928,1.7471500002345406
148,2015-06-23 01:00:00,Kips Bay,10.0,6.4721413,14.415848831734474
149,2015-06-23 01:00:00,LaGuardia Airport,2.0,33.224728000000006,35.51771457190974
150,2015-06-23 01:00:00,Little Italy,18.0,13.878004999999998,23.95558405973712
151,2015-06-23 01:00:00,Long Island City,36.0,13.4690204,16.16247583477247
152,2015-06-23 01:00:00,Lower East Side,27.0,17.752409,25.26934251485835
153,2015-06-23 01:00:00,Marine Park,2.0,0.7430265,1.902089796963794
154,2015-06-23 01:00:00,Maspeth,2.0,1.4254248999999999,2.6300784516446143
155,2015-06-23 01:00:00,Middle Village,0.0,0.9407136999999999,1.9381704949927192
156,2015-06-23 01:00:00,Midtown,2184.0,975.1806240000003,235.00897579248795
157,2015-06-23 01:00:00,Midwood,1.0,0.9255314,2.58502632861716
158,2015-06-23 01:00:00,Morningside Heights,5.0,3.9364336000000004,6.260581323122887
159,2015-06-23 01:00:00,Murray Hill,20.0,13.876370999999999,30.945532045771195
160,2015-06-23 01:00:00,Navy Yard,2.0,1.377767,1.7640373904479116
161,2015-06-23 01:00:00,North Riverdale,0.0,0.7288313,2.6473864832510987
162,2015-06-23 01:00:00,Park Slope,15.0,9.252771000000001,16.453295108089453
163,2015-06-23 01:00:00,Port Morris,1.0,1.2994782,2.2818421435751257
164,2015-06-23 01:00:00,Prospect Heights,3.0,4.0725964999999995,5.664378950267812
165,2015-06-23 01:00:00,Prospect-Lefferts Gardens,5.0,4.3361936,4.5818321519522165
166,2015-06-23 01:00:00,Red Hook,2.0,1.8022077,4.038869927538761
